Country Name,Country Code,Series Name,Series Code,1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023],2024 [YR2024]
Sweden,SWE,General government final consumption expenditure (current LCU),NE.CON.GOVT.CN,77270829000,91326347000,109770525000,124303333000,141143539000,163529105000,180695509000,196628164000,215329498000,233412457000,250706938000,270494931000,284284287000,302450297000,338861363000,389967336000,430962180000,447939469000,453766000000,466381000000,485877000000,505460000000,518199000000,546269000000,575080000000,590765000000,619352000000,661318000000,695156000000,708152000000,729742000000,768844000000,801733000000,840695000000,868671000000,894552000000,929635000000,963851000000,1001409000000,1041477000000,1095716000000,1164040000000,1203561000000,1258227000000,1300440000000,1332124000000,1407339000000,1485304000000,1616704000000,..
Sweden,SWE,General government final consumption expenditure (current US$),NE.CON.GOVT.CD,18609611531.2365,20966125714.5481,24493601615.4945,27509866769.9458,32922847379.3473,38663018961.6039,35686595765.691,31297259733.2315,28084868855.2386,28217855484.9005,29138755448.1107,37971661940.5918,44836964071.6674,49361910334.2473,52561907738.6031,65886216124.8902,71262865646.9615,76915324873.7937,58299200863.3759,60443364437.5324,68113916420.1702,75374291679.0933,67872401734.1419,68713946087.3722,69602052672.347,64478509528.2792,59961855340.7364,67917347054.051,85967129589.5527,96361632353.1413,97649168350.4837,104204819603.697,118620613126.591,127550029585.35,113495387911.887,124113631715.19,143162977788.706,142265497780.51,153732477088.351,151801433800.943,129903577512.676,135954348627.996,140786126182.699,144748271070.658,137491223582.974,144634017804.33,164091185504.619,146852590393.397,152373178391.278,..
Sweden,SWE,Gini index,SI.POV.GINI,24.3,..,..,..,..,..,22.9,..,..,..,..,..,23.1,..,..,..,..,24.9,..,..,25.2,..,..,..,..,27,26.5,26.2,25.3,26.1,26.8,26.4,27.1,28.1,27.3,27.7,27.6,27.6,28.8,28.4,29.2,29.6,28.8,30,29.3,28.9,29.8,31.6,..,..
Sweden,SWE,GNI (constant 2015 US$),NY.GNP.MKTP.KD,242771139664.856,245333379477.917,238126641591.439,239923730866.686,247828356018.178,251029098098.966,247828580444.464,247337389907.278,250719933995.988,263699536950.361,269637929030.275,282436884236.8,291955762018.43,299920042948.844,307643129523.586,306477551631.334,301606326695.159,293912960420.415,282469102983.469,299371273139.021,316142996019.783,319317409091.596,328346736912.344,343323776728.053,361015399954.692,376183956247.347,379521297704.788,385238329116.861,396428454794.988,406441424650.475,418608470837.575,443995202161.985,463669578511.114,461381271312.273,438891202708.923,465878936028.135,475369244331.72,472829617986.271,477615732009.96,488523800676.342,505274264709.006,515646025685.725,529764262692.568,539645976129.366,560129090205.121,552293079744.935,589699072369.376,592512862513.015,585988036249.251,..
Sweden,SWE,GNI (constant LCU),NY.GNP.MKTP.KN,2047735922000,2069348007000,2008560320000,2023718482000,2090392737000,2117390487000,2090394630000,2086251516000,2114782737000,2224263622000,2274353014000,2382310164000,2462600383000,2529777825000,2594920831000,2585089367000,2544001360000,2479109040000,2382581924000,2525149039000,2666615852000,2693391521000,2769552464000,2895881411000,3045107437000,3173051795000,3201201739000,3249423989000,3343810918000,3428268725000,3530895823000,3745028861000,3910979094000,3891677587000,3701977438000,3929614673000,4009663913000,3988242569000,4028612679000,4120620502000,4261908000000,4349392153000,4468477235000,4551827915000,4724599722000,4658504221000,4974017815000,4997751687000,4942715816000,..
Sweden,SWE,GNI (current LCU),NY.GNP.MKTP.CN,339964020000,384000448000,416317050000,463375586000,519699965000,592558827000,644622122000,701940824000,784385862000,880402232000,956789925000,1050319036000,1141462173000,1246702914000,1378733385000,1511808046000,1606951473000,1584439789000,1576836000000,1708880000000,1853454000000,1904454000000,1993907000000,2106900000000,2263210000000,2410554000000,2507140000000,2611384000000,2747400000000,2842383000000,2967701000000,3199526000000,3413137000000,3511384000000,3404438000000,3656229000000,3788818000000,3811655000000,3892479000000,4046655000000,4261908000000,4414143000000,4648003000000,4878929000000,5179500000000,5198034000000,5688429000000,6117372000000,6436158000000,..
Sweden,SWE,GNI (current US$),NY.GNP.MKTP.CD,81875637011.7047,88156396611.4925,92894736254.909,102550754896.536,121224129364.839,140098077123.132,127310131927.164,111727759844.65,102305416911.218,106434177808.941,111204212624.507,147442169127.969,180029993848.969,203470249706.228,213859899331.462,255424756031.628,265721616039.686,272062878017.789,202589613793.458,221472265422.499,259831214164.552,283992543990.456,261156924124.743,265022201537.126,273916779628.195,263097727620.004,242725890929.51,268189091207.854,339759840718.252,386776660452.585,397117795827.702,433645875687.837,504991566550.275,532746279073.296,444803626956.544,507279464550.298,583474661753.753,562604589238.968,597558478787.775,589823904990.464,505274264709.006,515550957283.109,543698522015.555,561279115315.834,547611418095.424,564371291338.878,663252463172.592,604826974545.303,606603219320.577,..
Sweden,SWE,GNI growth (annual %),NY.GNP.MKTP.KD.ZG,2.5457147693736,1.07129857742336,-1.76753854510289,1.84736338107602,3.8686752304731,0.486419660896161,-0.154690355078245,0.567262224616456,1.5381903041481,4.27980125139511,2.13987201329763,3.42996568645025,3.95288122593817,2.45426180593422,2.40094138776973,-0.0631698961355767,-2.07914876661725,-2.88986899510402,-2.84535491515635,6.31298920529086,4.24201253802919,1.90556156047738,3.16171096582359,5.30168829871327,6.17710961641953,4.86757604766966,1.38118200160314,2.49411804711282,3.30014431619887,3.02574442168586,3.60516977931692,5.95144784654229,3.66505523568581,-0.468875504851738,-5.26813792831302,6.29667408065939,2.47043952720256,-0.348159105688822,1.09596416318736,2.09523622852672,3.00720824976169,1.88919260581288,3.0026668995208,2.28422475266426,3.65004498575318,-1.4123466752408,6.52329167651222,1.61342919024625,-0.875613010176863,..
Sweden,SWE,GNI per capita (constant 2015 US$),NY.GNP.PCAP.KD,29633.5680902833,29837.6120069184,28858.4484340425,28991.7057202368,29881.5984920295,30206.1442402376,29785.2882745747,29709.2584231006,30101.9258773483,31631.5258969762,32290.4748391601,33744.6421231306,34765.7270898952,35550.3388849134,36223.2937197881,35808.3257395818,34999.7913163996,33907.5552162224,32398.5922657958,34094.0629911267,35815.6996462514,36117.8013038343,37117.8425962133,38789.3780648382,40756.4388424008,42400.7365382174,42662.2082051614,43164.1615699324,44252.9940677993,45192.6417611142,46359.7245625346,48895.4306133838,50684.8399110016,50043.3228892063,47200.1392382464,49677.1888144961,50307.8133948002,49670.2428107427,49749.6746753394,50383.4837554795,51562.8813157548,51964.2858733675,52672.5163842231,53035.3441342232,54493.165476488,53343.9101455279,56615.7615925804,56500.0663694985,55614.3591471403,..
Sweden,SWE,GNI per capita (constant LCU),NY.GNP.PCAP.KN,249954.430165285,251675.508125113,243416.419238106,244540.423237037,252046.527125842,254784.018855113,251234.165770988,250592.866075222,253904.953552231,266806.886256456,272365.015701071,284630.685286402,293243.37445837,299861.450065306,305537.716985495,302037.528121526,295217.668953713,286004.831296297,273276.968986052,287577.994691794,302099.725850603,304647.905247801,313083.09437578,327182.230000902,343774.074569135,357643.463915964,359848.935809064,364082.832546663,373266.961360331,381192.740092851,391036.897762153,412425.174701187,427518.557312279,422107.463341561,398125.66178578,419019.180697721,424338.398658174,418960.592261634,419630.587396602,424976.666106305,434924.696806449,438310.480359687,444284.291992064,447344.686313231,459641.177298671,449947.391505163,477544.937691362,476569.06689949,469098.267453964,..
Sweden,SWE,GNI per capita (current LCU),NY.GNP.PCAP.CN,41497.3004980081,46702.3949300718,50453.2547863793,55992.9965190435,62662.1825684576,71302.1619196174,77473.9366117649,84314.5524651894,94174.9014561474,105606.806607726,114580.322993452,125488.709028584,135923.888316517,147775.08913957,162338.30556682,176637.129469139,186478.071686563,182790.440936832,180859.662506232,194616.743795657,209976.98069512,215411.653752212,225400.522854124,238041.598585647,255502.618348376,271700.223701039,281829.054986758,292593.421728147,306690.083497531,316047.501253957,328664.636596286,352351.108225809,373098.237315497,380859.246410678,366127.064375333,389867.762493274,400966.514354158,400410.258069491,405450.555649938,417348.297409992,434924.696806449,444835.754203456,462133.879939525,479491.53698389,503896.968611485,502058.542463463,546134.045635045,583332.355927243,610836.365927936,..
Sweden,SWE,GNI per capita growth (annual %),NY.GNP.PCAP.KD.ZG,4.12504148448846,0.688556693589788,-3.2816418842397,0.461761783551523,3.06947366388148,1.08610571249966,-1.39327933520977,-0.255259746936773,1.32170062495514,5.08140251843119,2.08320314464162,4.50339393029581,3.02591730870554,2.25685426624185,1.89296320649201,-1.14558323551772,-2.25795092756461,-3.1206931787203,-4.4502263309879,5.23316171092067,5.04966702141883,0.843489476868271,2.76883214447756,4.50332064502952,5.07113255147978,4.03444889327747,0.616667747524687,1.17657614523155,2.52253827773967,2.12335394047068,2.58246200253028,5.46963139832472,3.65966568894048,-1.26569803302486,-5.68144457004678,5.24797090904026,1.26944498139568,-1.26733908916691,0.159918414128384,1.27399643168769,2.34084162579791,0.778475809283435,1.36291781740547,0.688836939844322,2.74877323049931,-2.10898985388518,6.13350509575781,-0.204351614863697,-1.56762156094801,..
Sweden,SWE,"GNI per capita, Atlas method (current US$)",NY.GNP.PCAP.CD,10160,10720,11290,12460,14790,17300,17530,15760,13550,13020,13080,15330,19360,24190,26090,27760,29110,31340,28200,27700,28090,30400,31400,31100,31310,31600,29710,29130,32690,39690,45690,49090,52180,55370,52390,54380,56450,58840,61530,61350,57910,53980,52330,55090,56230,54670,60530,62630,60480,..
Sweden,SWE,"GNI per capita, PPP (constant 2021 international $)",NY.GNP.PCAP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,41299.5911756958,40367.0666736638,39107.3343775293,37366.969485713,39322.4434253708,41308.0958830378,41656.5253249059,42809.9245883743,44737.7927604841,47006.5055319746,48902.9589741778,49204.5277497567,49783.4564856342,51039.2632314662,52123.0074384788,53469.0643001535,56393.6250295052,58457.4431754597,57717.5484670313,54438.357943687,57295.2671319309,58022.5990251144,57287.2559471186,57378.8688183269,58109.8735596151,59470.1336685971,59933.0942729557,60749.9330933242,61168.4010734018,62849.7817076319,61524.2861882289,65297.8814167126,65164.4441415657,64142.9122651306,..
Sweden,SWE,"GNI per capita, PPP (current international $)",NY.GNP.PCAP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,19910,20080,19920,19740,21150,22450,23290,24150,25330,27460,29650,29980,31080,32330,34010,34670,38670,42060,43380,41040,43190,45340,46260,47160,47820,49130,50420,52210,54080,58700,59520,65300,69230,69680,..
Sweden,SWE,"GNI, Atlas method (current US$)",NY.GNP.ATLS.CD,83268970333.7632,88142391578.7923,93189502920.1883,103122464836.32,122664689595.702,143740160975.957,145850334250.651,131177178122.411,112840370088.678,108542048694.554,109209944302.313,128275962169.514,162571584223.821,204111962020.236,221539365442.653,237620759828.992,250839440085.142,271623799695.489,245890760081.57,243263877853.713,247973516468.563,268759169939.315,277728031619.304,275306986113.604,277329399736.511,280384852995.778,264276844471.541,259983922506.559,292820637949.273,356949214024.276,412545116805.326,445781119116.751,477305346254.116,510447876645.357,487151765747.429,510023761547.307,533388524007.245,560148274738.517,590679438234.484,594888205373.475,567474033628.429,535614018916.551,526295146293.764,560529218436.062,577957195589.11,565987150162.984,630468749414.475,656812074615.211,637220146302.212,..
Sweden,SWE,"GNI, PPP (constant 2021 international $)",NY.GNP.MKTP.PP.KD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,353476386440.237,347858151176.964,338984994575.827,325786202846.328,345280348495.107,364624042565.726,368285257084.442,378699247124.084,395973040540.433,416377703182.534,433872382441.433,437721510680.726,444315258229.113,457221408018.754,468769883211.189,482802765870.866,512082594048.547,534774068253.878,532134845395.935,506195887914.743,537322234366.907,548267897001.899,545338814794.346,550858887247.22,563439726120.12,582758901263.446,594721188783.552,611004480572.861,622401570959.693,646025804147.415,636988128641.229,680130391536.89,683375681010.395,675850261945.968,..
Sweden,SWE,"GNI, PPP (current international $)",NY.GNP.MKTP.PP.CD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,170411619535.258,172995266439.595,172705422785.752,172142409002.03,185734501655.316,198120931057.87,205907398357.458,213674841807.336,224234718801.425,243201624775.68,263072201961.587,266676026929.903,277403835173.479,289643337238.609,305828606916.756,313075643024.894,351151805879.108,384756867206.041,399976033678.605,381620541995.11,405069230260.455,428403438156.445,440410996574.374,452735917976.022,463686748829.598,481462285167.388,500323034538.852,525064766041.887,550303912267.715,603388973574.72,616200879698.648,680130391536.89,726003380214.295,734237357047.69,..
Sweden,SWE,GNI: linked series (current LCU),NY.GNP.MKTP.CN.AD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1511808046000,1606951473000,1584439789000,1576836000000,1708880000000,1853454000000,1904454000000,1993907000000,2106900000000,2263210000000,2410554000000,2507140000000,2611384000000,2747400000000,2842383000000,2967701000000,3199526000000,3413137000000,3511384000000,3404438000000,3656229000000,3788818000000,3811655000000,3892479000000,4046655000000,4261908000000,4414142999999.99,4648003000000,4878929000000,5179500000000,5198033999999.99,5688429000000.01,6117372000000.01,6436158000000,..
Sweden,SWE,"Goods exports (BoP, current US$)",BX.GSR.MRCH.CD,18321015147.5651,19508716822.7664,20315963817.4474,23174455423.0394,29525250211.3069,33215407017.4753,30770137926.3035,26575301677.5811,27203808028.1738,29122824383.5145,30172874074.6404,36845461737.0825,44101260181.9434,49551200515.6513,51306544773.6,57020002085.6118,54747422634.9897,55632443820.7728,49558393054.5944,60456913142.7231,80203401433.7455,84942949248.1633,83398079667.5953,88073833672.9306,87623542499.9384,92441279022.1879,84198841252.8881,84897425344.142,104935699527.101,127162333902.747,135861187561.238,155838490570.276,181101772271.602,197330660426.781,137966200599.03,166225378894.015,196756415539.533,184265550198.563,179978088521.123,180391311212.35,151616384003.021,151054851947.999,166109782944.91,180649935023.501,179171472073.203,172672483366.549,213746380155.912,221182196200.279,222812640216.861,..
Sweden,SWE,"Goods imports (BoP, current US$)",BM.GSR.MRCH.CD,16181468714.1449,18124403976.8087,18654463576.2087,19023296975.4589,28071657281.6557,32859798893.1538,28225734331.8082,26797187869.313,25303240759.1258,25701153065.2374,27788093758.5339,31810718012.7965,39527737565.7609,44487370049.0749,47053517533.5089,53432614712.8589,48185384294.0036,48642345679.6144,41800822224.3612,50641231643.4982,63925590886.6506,66053426253.23,65194776019.5327,68566956414.8796,68007214263.0895,72038724285.3971,63063982064.9131,66634787489.7129,82651603150.4887,98735000252.472,109981734346.585,126940425120.995,151731442715.903,167702237864.572,118525730733.289,145834181111.232,174402916424.53,162317131702.141,159532131381.069,161382541690.335,137227574018.702,139415949502.661,152937644956.802,167524277460.163,156566883005.935,146816906662.451,183210569398.388,197618526229.411,189390564329.988,..
Sweden,SWE,"Grants, excluding technical cooperation (BoP, current US$)",BX.GRT.EXTA.CD.WD,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
Sweden,SWE,Gross capital formation (% of GDP),NE.GDI.TOTL.ZS,31.0607458827306,30.1701721281222,26.5014317624493,23.1084732362838,25.8321655886188,27.1646305811479,23.5790710654692,23.1455257101169,22.9786869327758,23.9586547259304,26.2814374340798,24.5186620991157,25.7067945939926,26.9396512370542,29.6794411631796,29.1099089591098,24.6550093013903,22.6705414477886,18.7230872500252,20.0208878527446,20.4586113782489,20.1955938019228,19.9811823481246,21.1026005957619,21.2255216640305,22.2308295866389,22.3035860362448,21.6043689870445,21.2455805699441,21.1624986420731,21.2769729917349,22.454590420444,24.0777971777253,23.9607192334419,20.4599610547174,22.4215415830525,23.2369592707907,21.99343162272,21.8990358460486,22.8641392361599,23.788437157721,24.3267362174214,25.0752415442862,25.3084848300209,24.4595597883993,24.410184629369,25.2564742548596,26.9258173320619,24.9988036783869,..
